QuoteID,Quote,SupportingText,Audience,TopicCategory,Topic,Theme,SourceType,InspiredBy,Author,AttributionNote,OriginalTheme,SourceURL,Occasion,IllustrationTags,SourceLibrary,SourceFile,DuplicateOf,CandidateQuote,WordCount,QualityStatus,ReviewFlags
WEMP055,A woman's success should not require an explanation that a man's success never needs.,Underneath the message is a focus on justice and equality.,Women,Youth,Justice & Equality,Self-Worth,inspired_by,We Should All Be Feminists,Chimamanda Ngozi Adichie,,Equality & Voice,,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_01.csv,,A woman's success should not require an explanation that a man's success never needs.,14,approved,gender_coded
WEMP056,Teach competence before teaching prettiness as a source of value.,A simple way to hold this is to remember growth.,Women,Mindset,Growth,Growth,inspired_by,"Dear Ijeawele, or A Feminist Manifesto in Fifteen Suggestions",Chimamanda Ngozi Adichie,,Raising Empowered Girls,,,"growth,journey,reading",women,data/library/women_empowerment_part_01.csv,,Teach competence before teaching prettiness as a source of value.,10,approved,
WEMP057,Power structures do not become neutral simply because women learn to survive inside them.,The real-world focus here stays on justice and equality.,Women,Youth,Justice & Equality,Self-Worth,inspired_by,Women & Power,Mary Beard,,Power & Public Voice,,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_01.csv,,Power structures do not become neutral simply because women learn to survive inside them.,14,approved,gender_coded
WEMP058,Bias often hides inside descriptions of style while pretending to evaluate competence.,The thread running through this points back to justice and equality.,Women,Youth,Justice & Equality,Dreams,inspired_by,Women and Leadership,Julia Gillard & Ngozi Okonjo-Iweala,,Leadership & Gender Bias,,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_01.csv,,Bias often hides inside descriptions of style while pretending to evaluate competence.,12,approved,
WEMP059,"Equality is practical: it changes who eats, who learns, who earns, who decides, and who survives.",The message keeps justice and equality close to everyday life.,Women,Youth,Justice & Equality,Self-Worth,inspired_by,The Moment of Lift,Melinda French Gates,,Global Equality & Opportunity,,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_01.csv,,"Equality is practical: it changes who eats, who learns, who earns, who decides, and who survives.",16,approved,
WEMP060,Your voice does not need to be the loudest to challenge something deeply unjust.,The everyday meaning comes back to study and learning.,Women,Youth,Study & Learning,Courage,inspired_by,I Am Malala,Malala Yousafzai & Christina Lamb,,Education & Courage,,,"books,study,school",women,data/library/women_empowerment_part_01.csv,,Your voice does not need to be the loudest to challenge something deeply unjust.,14,approved,
WEMP061,You can love where you came from and still decide not to remain confined by it.,This comes down to study and learning in real life.,Women,Youth,Study & Learning,Self-Worth,inspired_by,Educated,Tara Westover,,Education & Self-Invention,,,"books,study,school",women,data/library/women_empowerment_part_01.csv,,You can love where you came from and still decide not to remain confined by it.,16,approved,
WEMP062,"Survival includes reclaiming your name, your language, and your right to define what happened.",A useful reading keeps justice and equality in view.,Women,Youth,Justice & Equality,Self-Worth,inspired_by,Know My Name,Chanel Miller,,"Voice, Dignity & Survival",,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_01.csv,,"Survival includes reclaiming your name, your language, and your right to define what happened.",14,approved,
WEMP063,Empowerment must reach women whose problems are not fashionable enough for mainstream attention.,A useful place to start is by noticing justice and equality.,Women,Youth,Justice & Equality,Self-Worth,inspired_by,Hood Feminism,Mikki Kendall,,Intersectional Feminism,,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_01.csv,,Empowerment must reach women whose problems are not fashionable enough for mainstream attention.,13,approved,gender_coded
WEMP064,Self-respect becomes radical when entire industries profit from teaching women to dislike themselves.,A practical way to carry this is to remember love.,Women,Relationships,Love,Self-Worth,inspired_by,The Body Is Not an Apology,Sonya Renee Taylor,,Body Respect & Self-Love,,,"couple,love",women,data/library/women_empowerment_part_01.csv,,Self-respect becomes radical when entire industries profit from teaching women to dislike themselves.,13,approved,gender_coded
WEMP065,Being first can be historic and exhausting; your humanity still matters after the breakthrough.,Read it as a reminder to notice goals.,Women,Mindset,Goals,Dreams,inspired_by,More Than Enough,Elaine Welteroth,,Worth & Ambition,,,"planning,desk,journey",women,data/library/women_empowerment_part_01.csv,,Being first can be historic and exhausting; your humanity still matters after the breakthrough.,14,approved,
WEMP066,Women do not need perfect preparation before taking the same risks others take with partial readiness.,The point here is to keep noticing self-belief.,Women,Mindset,Self-Belief,Believe in Yourself,inspired_by,The Confidence Code,Katty Kay & Claire Shipman,,Confidence & Action,,,"confidence,standing-tall",women,data/library/women_empowerment_part_01.csv,,Women do not need perfect preparation before taking the same risks others take with partial readiness.,16,approved,gender_coded
WEMP067,Do not expect excellent work to advertise itself; learn to communicate your contribution.,A useful takeaway is to keep career in sight.,Women,Business,Career,Discipline & Action,inspired_by,How Women Rise,Sally Helgesen & Marshall Goldsmith,,Career Growth & Habits,,,"work,office,learning",women,data/library/women_empowerment_part_01.csv,,Do not expect excellent work to advertise itself; learn to communicate your contribution.,13,approved,negative_command_opener
WEMP068,Do not wait for fear to disappear before answering work that feels meaningful.,The point gets clearer when you name purpose and meaning.,Women,Mindset,Purpose & Meaning,Dreams,inspired_by,Playing Big,Tara Mohr,,Calling & Inner Critic,,,"journey,work,reading",women,data/library/women_empowerment_part_01.csv,,Do not wait for fear to disappear before answering work that feels meaningful.,13,approved,negative_command_opener
WEMP069,Stop softening every statement until your expertise sounds like a suggestion.,The clearest everyday thread points back to career.,Women,Business,Career,Growth,inspired_by,Nice Girls Don't Get the Corner Office,Lois P. Frankel,,Workplace Power,,,"work,office,learning",women,data/library/women_empowerment_part_01.csv,,Stop softening every statement until your expertise sounds like a suggestion.,11,approved,
WEMP070,Women gain leverage when they understand both the business and the money behind their careers.,The thread running through this points back to money mindset.,Women,Business,Money Mindset,Dreams,inspired_by,Own It,Sallie Krawcheck,,"Women, Work & Financial Power",,,"finance,work,building",women,data/library/women_empowerment_part_01.csv,,Women gain leverage when they understand both the business and the money behind their careers.,15,approved,gender_coded
WEMP071,"Women should be taught to build wealth, not merely to feel guilty about spending.",The clearest thread here points toward money mindset.,Women,Business,Money Mindset,Dreams,inspired_by,Financial Feminist,Tori Dunlap,,Money & Independence,,,"finance,work,building",women,data/library/women_empowerment_part_01.csv,,"Women should be taught to build wealth, not merely to feel guilty about spending.",14,approved,gender_coded
WEMP072,Do not make your financial goals smaller simply to sound more acceptable.,The core message keeps returning to money mindset.,Women,Business,Money Mindset,Dreams,inspired_by,We Should All Be Millionaires,Rachel Rodgers,,Wealth & Economic Power,,,"finance,work,building",women,data/library/women_empowerment_part_01.csv,,Do not make your financial goals smaller simply to sound more acceptable.,12,approved,negative_command_opener
WEMP073,"Debt is a problem to solve, not a character judgment.",Think of this as a note about money mindset.,Women,Business,Money Mindset,Dreams,inspired_by,Get Good with Money,Tiffany Aliche,,Financial Security & Systems,,,"finance,work,building",women,data/library/women_empowerment_part_01.csv,,"Debt is a problem to solve, not a character judgment.",10,approved,
WEMP074,Ask what your work is worth before asking what feels polite to request.,The point here is to keep noticing authenticity and identity.,Women,Mindset,Authenticity & Identity,Self-Worth,inspired_by,Secrets of Six-Figure Women,Barbara Huson,,Earning & Self-Worth,,,"confidence,alone,friends",women,data/library/women_empowerment_part_01.csv,,Ask what your work is worth before asking what feels polite to request.,13,approved,
WEMP075,Visibility becomes less frightening each time you survive being seen.,This message feels easier to apply with courage in view.,Women,Mindset,Courage,Courage,inspired_by,Year of Yes,Shonda Rhimes,,Courage & Visibility,,,"journey,standing-tall,action",women,data/library/women_empowerment_part_01.csv,,Visibility becomes less frightening each time you survive being seen.,10,approved,
WEMP076,Your imagination does not need a business case before it deserves time.,The everyday takeaway comes back to growth.,Women,Mindset,Growth,Dreams,inspired_by,Big Magic,Elizabeth Gilbert,,Creativity & Permission,,,"growth,journey,reading",women,data/library/women_empowerment_part_01.csv,,Your imagination does not need a business case before it deserves time.,12,approved,
WEMP077,Your self-talk should not be the loudest person discouraging you.,What matters here is keeping self-belief in view.,Women,Mindset,Self-Belief,Believe in Yourself,inspired_by,You Are a Badass,Jen Sincero,,Self-Belief & Action,,,"confidence,standing-tall",women,data/library/women_empowerment_part_01.csv,,Your self-talk should not be the loudest voice discouraging you.,10,approved,
